GMX CNI	GMX WNAO	GMX MED	CNI WNAO	CNI MED	WNAO MED
4.57880826164919e-05	0.000190278824180682	8.38287412441518e-05	0.00014449074156419	3.80406586276598e-05	0.000106450082936531
0.000575970101422478	1.63432789770969e-05	0.000339668781193063	0.000559626822445381	0.000236301320229415	0.000323325502215966
0.00158027500976858	0.00036328783674607	8.91562196917339e-05	0.00121698717302251	0.00149111879007684	0.000274131617054336
0.000715570130623299	0.000187527363073582	0.00025835408144511	0.000528042767549717	0.000457216049178189	7.0826718371528e-05
5.85913387849556e-05	0.000113442233835605	0.00013144185953037	5.4850895050649e-05	0.000190033198315326	0.000244884093365975
8.74512509558695e-05	0.000439468551431617	6.71377349742504e-05	0.000352017300475747	2.03135159816191e-05	0.000372330816457366
0.000278967388440084	0.000196047175923393	0.000364516929163091	8.29202125166907e-05	8.55495407230075e-05	0.000168469753239698
0.00113194585541788	0.000193441391165166	0.00013628347471749	0.00132538724658304	0.00126822933013537	5.71579164476759e-05
0.000223089109813	0.0001381956097487	0.000100782776865853	8.48935000642994e-05	0.000122306332947147	3.74128328828474e-05
0.000527365945200895	9.83984105269379e-05	0.000316010312296466	0.000625764355727833	0.000211355632904429	0.000414408722823404
0.000818638679458162	0.000130372584067869	0.000245351554131039	0.000949011263526032	0.000573287125327124	0.000375724138198908
0.000599092255958328	0.000240232427360385	0.00023184122270218	0.000839324683318713	0.000367251033256148	0.000472073650062566
0.0010340855152246	4.81513958694008e-05	0.000640615413537252	0.001082236911094	0.000393470101687346	0.000688766809406652
0.000746948840606906	4.81632221199287e-05	7.61975488379214e-06	0.000795112062726835	0.000754568595490699	4.05434672361366e-05
0.00041297453168328	4.98240746331772e-05	0.000251177015068167	0.000363150457050103	0.000664151546751447	0.000301001089701344
0.000164741826812957	0.000462586662840247	0.000631381166936081	0.000627328489653203	0.000796122993749038	0.000168794504095834
0.000456932093717043	9.7174863874761e-05	0.000139497872996689	0.000554106957591804	0.000317434220720354	0.00023667273687145
0.000312969298345273	2.66953258284924e-05	0.00050962337939308	0.00028627397251678	0.000196654081047807	0.000482928053564587
0.00114009969198301	0.000102189699910225	1.15741330921947e-05	0.00103790999207278	0.00112852555889081	9.06155668180301e-05
0.000521566046459159	0.000302625882203271	0.000380774134360809	0.000218940164255888	0.00014079191209835	7.8148252157538e-05
0.0010769646762731	9.58171073970567e-05	3.86825761994601e-05	0.00117278178367015	0.00103828210007364	0.000134499683596517
0.00024248271378725	8.18386029838064e-05	0.000104316786147638	0.000324321316771056	0.000138165927639611	0.000186155389131445
0.00026604232079397	4.92096237523706e-05	0.000436817523056521	0.000216832697041599	0.000170775202262551	0.00038760789930415
0.000343751292596035	0.000407949191498338	0.000286057410377815	0.000751700484094373	0.00062980870297385	0.000121891781120523
0.000406800511858775	0.000400267544742604	0.0003239641286803	6.5329671161715e-06	0.000730764640539075	0.000724231673422904
0.000927529904692997	0.00036093861380257	6.93245152045023e-06	0.000566591290890427	0.000920597453172546	0.00035400616228212
0.000634969682691137	0.000140921607435455	0.000290793293707299	0.000494048075255682	0.000344176388983838	0.000149871686271844
0.000773738282279951	0.000109109022468306	0.000138202975449634	0.000664629259811644	0.000911941257729585	0.000247311997917941
0.000907369182372985	0.000494251813182237	0.000139686975051067	0.000413117369190748	0.000767682207321917	0.00035456483813117
7.52722252581103e-05	0.000181294768922766	5.4665120951911e-05	0.000256566994180876	2.06071043061993e-05	0.000235959889874677
0.000607894182726424	0.000162668988937088	0.000366497505760146	0.000445225193789337	0.000974391688486571	0.000529166494697234
0.00108232480209633	0.00034358283002239	0.000164318382391499	0.000738741972073939	0.000918006419704829	0.00017926444763089
0.000546980941520748	0.000344375910894296	0.000891266319405037	0.000891356852415044	0.00143824726092578	0.00054689040851074
0.000277975950137331	7.50082063017466e-05	0.000255817021829782	0.000352984156439077	2.21589283075489e-05	0.000330825228131528
2.05416003539183e-05	6.77454315823499e-05	0.000496150550245335	4.72038312284316e-05	0.000516692150599254	0.000563895981827685
3.06867176328241e-05	0.00021016625119165	0.000678368192381967	0.000240852968824474	0.000647681474749143	0.000888534443573617
6.5656206108506e-05	0.000289924974329014	0.000112476553680733	0.00035558118043752	4.6820347572227e-05	0.000402401528009747
0.00139045285917117	0.000169195436766962	0.000447147920263887	0.00155964829593813	0.00183760077943506	0.000277952483496925
0.000388329965120395	0.000130456161853522	0.000612542902588552	0.000518786126973917	0.000224212937468157	0.000742999064442074
0.000510073698926417	0.000122501215879086	0.000374806171488358	0.000387572483047331	0.000884879870414775	0.000497307387367443
0.000284424768672114	0.000481688360574618	0.000480662932926767	0.000766113129246731	0.000196238164254653	0.000962351293501384
0.000850642539675395	9.88637180784611e-05	0.000226559974063881	0.000949506257753856	0.000624082565611514	0.000325423692142342
0.000407642966602796	5.89248288991977e-05	0.000500026591103515	0.000466567795501994	9.23836245007191e-05	0.000558951420002713
0.000799806756064423	0.000162311456088659	0.000731612712449593	0.000962118212153081	6.81940436148298e-05	0.000893924168538251
0.00188534136243456	0.000481402449408572	0.000264722441764581	0.00236674381184313	0.00215006380419914	0.000216680007643991
0.000681053586311616	0.000198233028766167	0.000378951200319302	0.000482820557545449	0.000302102385992314	0.000180718171553135
0.000825534003816496	0.000339846586794743	0.000402266349971415	0.000485687417021753	0.00122780035378791	0.000742112936766158
0.00168066012322778	0.000663448554618279	2.48441082270016e-05	0.0010172115686095	0.00165581601500078	0.000638604446391278
0.00103673952419829	6.68158149415847e-05	0.000326468979761111	0.000969923709256706	0.000710270544437179	0.000259653164819526
0.00127493762761684	0.000445784790926604	1.49170456964815e-05	0.00172072241854344	0.00128985467331332	0.000430867745230123
1.62746097572639e-05	0.000306643089470793	0.000247817935075636	0.000290368479713529	0.000231543325318372	5.8825154395157e-05
0.000105923192367439	0.000221218718895281	0.000264596031472322	0.00032714191126272	0.000158672839104883	0.000485814750367603
0.000475289425454752	0.000106663855020464	0.000386149980315022	0.000368625570434288	0.000861439405769774	0.000492813835335486
0.000670977944196666	0.000244217543014848	0.000756393506120758	0.000426760401181818	8.5415561924092e-05	0.00051217596310591
0.000677934483887226	0.00073183856247835	4.26501256533614e-05	0.00140977304636558	0.000635284358233865	0.000774488688131711
0.000528049395178402	0.000184514256592473	4.67336325644381e-05	0.000712563651770875	0.00057478302774284	0.000137780624028035
0.000157209605706302	0.000888988734962684	0.00093292122069886	0.000731779129256382	0.000775711614992557	4.39324857361752e-05
0.00152641200985254	0.000154566198160763	0.000374723264178834	0.00137184581169178	0.00115168874567371	0.00022015706601807
0.00108835039743368	4.20267554078874e-05	0.000270448600768396	0.00104632364202579	0.00135879899820207	0.000312475356176284
2.54642676947607e-05	2.27287663937471e-05	0.000276833843847273	2.73550130101352e-06	0.000302298111542034	0.00029956261024102
0.000656341414168232	0.000150320059197105	0.000688283792141644	0.000806661473365337	0.00134462520630988	0.000537963732944538
0.000233480098356572	0.000175684220283262	0.000582625541992417	5.77958780733101e-05	0.000816105640348989	0.000758309762275679
0.0003440859780921	0.000383063046423219	0.000334627316551885	0.00072714902451532	0.000678713294643985	4.84357298713347e-05
5.76758560672623e-05	0.000151480609284178	0.000479756212604072	0.00020915646535144	0.000537432068671334	0.000328275603319893
0.000987697969609538	7.56722166212515e-05	0.000192441760437829	0.000912025752988286	0.000795256209171708	0.000116769543816578
5.32817037380527e-05	0.000135794655842644	0.00065021067850705	0.000189076359580697	0.000703492382245103	0.000514416022664406
0.000830516744300316	0.000124381085217624	0.000138445890247602	0.000706135659082691	0.000968962634547918	0.000262826975465226
0.000119705491079542	0.000252238657733986	0.000297315753391036	0.000371944148813527	0.000417021244470577	4.50770956570497e-05
0.00085119929681909	5.96477506868086e-05	2.98860610037973e-05	0.000791551546132281	0.000881085357822887	8.95338116906059e-05
0.000395044168321439	0.000260849081474594	0.00056012934924571	0.000655893249796033	0.000165085180924271	0.000820978430720304
0.000158213686240587	0.000436832775077438	0.000428385106533542	0.000595046461318025	0.000586598792774129	8.44766854389556e-06
0.000860331009692525	0.00016789200962268	3.96415775298425e-06	0.000692439000069845	0.000856366851939541	0.000163927851869696
0.000646499421892983	9.81974230526532e-06	0.000218614498066173	0.000656319164198248	0.000865113919959156	0.000208794755760908
0.000445187496694405	0.000676724106489562	0.000244382402946294	0.000231536609795157	0.000200805093748111	0.000432341703543268
0.000562724974314208	8.18488631050083e-05	0.000489779925986542	0.000644573837419217	7.29450483276666e-05	0.00057162878909155
0.000403201197004946	0.000514579027733155	3.43758903183344e-05	0.000111377830728209	0.00043757708732328	0.00054895491805149
0.000170754076570661	0.000271230561467423	0.000360867972359887	0.000100476484896762	0.000531622048930548	0.00063209853382731
0.000366486377229947	0.000190839905585479	0.000335153602491022	0.000175646471644468	0.000701639979720969	0.000525993508076501
0.000270485286684773	0.000274689763436265	0.00032306875330261	0.000545175050121038	0.000593554039987383	4.83789898663451e-05
3.17154935009787e-05	0.000110541075331619	0.000530214488240575	0.000142256568832598	0.000498498994739596	0.000640755563572194
0.00040688623616768	0.000123258336754625	0.000186210338990885	0.000283627899413055	0.000220675897176794	6.29520022362605e-05
0.000260254962087886	0.00023331809360418	0.000284146334193109	0.000493573055692065	0.000544401296280995	5.08282405889296e-05
0.000844417704452352	0.000150877388471895	0.000466244458849023	0.000693540315980457	0.00131066216330137	0.000617121847320918
5.79382109262578e-06	2.99606409867085e-05	6.61749295525127e-05	3.57544620793343e-05	7.19687506451384e-05	3.62142885658042e-05
0.000768457135837531	0.00111439466424454	0.000639183905346791	0.000345937528407012	0.000129273230490741	0.000475210758897753
0.000754561862585651	0.000167195774766533	0.000552550959647302	0.000921757637352184	0.000202010902938349	0.000719746734413835
0.000378386366094159	0.000314487359235313	4.68238955727267e-05	6.3899006858846e-05	0.000425210261666885	0.000361311254808039
0.00089286163556838	0.00033297401473248	0.00023923732731257	0.00122583565030086	0.00065362430825581	0.000572211342045049
0.000210226928702329	0.000462664330571478	0.000579458518116356	0.000672891259273808	0.000369231589414027	0.00104212284868783
0.000595174089958339	0.000141195209790114	5.47909926117674e-05	0.000453978880168225	0.000540383097346572	8.64042171783465e-05
0.000456176703851412	0.000321853414700151	0.000115994319829095	0.000778030118551564	0.000572171023680507	0.000205859094871057
0.000578555861582779	7.10527852489612e-05	0.00041521032625997	0.000507503076333818	0.00099376618784275	0.000486263111508932
0.00074686026082488	5.89437751158254e-05	4.36370012106431e-05	0.000687916485709055	0.000703223259614237	1.53067739051822e-05
7.32059207452403e-05	0.000228850353482496	0.000741559931614597	0.000302056274227736	0.000814765852359837	0.000512709578132101
0.000421777282029939	7.5280537766587e-05	0.000219348132232369	0.000346496744263352	0.00020242914979757	0.000144067594465782
0.000894385370130333	0.000182374338278978	0.000145357671749557	0.000712011031851355	0.000749027698380776	3.7016666529421e-05
0.000288832861721684	9.03028616730012e-05	0.000499524425796706	0.000198530000048683	0.000210691564075022	0.000409221564123705
0.00124358121436968	2.91595991767373e-05	0.000283052253955215	0.00121442161519294	0.000960528960414461	0.000253892654778478
0.000786910754128937	0.000364100459577916	0.000100424359081799	0.000422810294551021	0.000686486395047138	0.000263676100496117
0.000760873961067323	0.000108693214693411	0.000399368457142349	0.000652180746373911	0.00116024241820967	0.00050806167183576
0.000371034995626286	0.000231733252322348	0.000291880321227155	0.000602768247948634	7.91546743991308e-05	0.000523613573549503
0.000501729122768214	3.21301959945752e-05	0.000282742523490785	0.000533859318762789	0.000218986599277429	0.00031487271948536
0.00194288596292254	0.000422690431602043	0.000542632759303052	0.0015201955313205	0.00140025320361949	0.000119942327701008
0.000952827088135183	9.47866302728924e-05	0.000744798467358393	0.000858040457862291	0.00169762555549358	0.000839585097631285
0.00078876598206858	0.000382566031552554	6.44599408111727e-05	0.000406199950516026	0.000853225922879753	0.000447025972363726
0.00123794677075795	0.000138259495980547	0.000170014579967855	0.0010996872747774	0.0010679321907901	3.17550839873081e-05
0.000619443134753743	8.53966189393223e-05	0.000505379410522468	0.000704839753693065	0.000114063724231275	0.00059077602946179
0.000885736875447522	0.000321386214193993	0.000261349071181088	0.00120712308964152	0.000624387804266434	0.000582735285375081
0.000214344869613504	0.000161069394453785	0.000325046308508524	5.32754751597186e-05	0.00011070143889502	0.000163976914054739
0.001928370637208	7.45866099900279e-05	0.000228692293508435	0.00185378402721797	0.00169967834369956	0.000154105683518407
0.000320231692270644	0.00011737291487064	0.00031830660322731	0.000437604607141284	0.000638538295497953	0.000200933688356669
7.72472928960688e-05	0.000394206036401926	0.000215625256547878	0.000471453329297995	0.000138377963651809	0.000609831292949804
0.000745760392693254	0.000481430859082294	0.000959206094860761	0.000264329533610961	0.000213445702167506	0.000477775235778467
0.000105538983950143	0.000304035256899765	6.67014427271967e-05	0.000198496272949622	3.88375412229461e-05	0.000237333814172568
0.000539829706655399	0.000192039672954703	0.000449614208631039	0.000347790033700697	9.02154980243603e-05	0.000257574535676337
0.00105064848568659	8.13999126117668e-05	0.000763887254686593	0.00113204839829836	0.000286761230999999	0.000845287167298359
0.000165880625563409	0.000395388228027357	0.000226724475766444	0.000229507602463948	6.08438502030352e-05	0.000168663752260913
0.000989984283817868	0.000436514152426978	0.00039517941194466	0.00142649843624485	0.00138516369576253	4.13347404823179e-05
5.2265329640535e-05	0.000141841506177945	0.000722970187208487	0.00019410683581848	0.000670704857567952	0.000864811693386432
0.000751787484899674	0.000164416302317763	0.000515353704381892	0.000587371182581911	0.00126714118928157	0.000679770006699655
0.000394934319773292	3.88639002029661e-05	0.000322063833559803	0.000356070419570326	7.28704862134888e-05	0.000283199933356837
0.000857636290689385	9.96648695613545e-05	0.000468653896249185	0.00095730116025074	0.000388982394440201	0.000568318765810539
0.000493715703342448	0.0003873287545457	0.000186807556084696	0.000106386948796748	0.000306908147257752	0.000200521198461004
7.98353975500943e-05	5.10587079016966e-05	0.000490335264410959	2.87766896483977e-05	0.000570170661961053	0.000541393972312655
0.000311353022408055	0.00010678757309558	0.0002755067377657	0.000418140595503635	0.000586859760173755	0.00016871916467012
0.00131587653976491	2.93466134433807e-05	0.000808892609438354	0.00134522315320829	0.000506983930326552	0.000838239222881735
0.00118053620317259	2.80966623771865e-05	0.000735656688791912	0.0011524395407954	0.000444879514380677	0.000707560026414725
0.000603900980904293	9.82733790089083e-05	0.000674553244220958	0.000702174359913202	7.0652263316665e-05	0.000772826623229866
0.00023275766966806	3.10520181683979e-05	0.000140797357335308	0.000263809687836458	0.000373555027003368	0.00010974533916691
0.000736729186462217	0.000453868209516673	5.55911394636973e-05	0.000282860976945543	0.000792320325925914	0.000509459348980371
4.74351135021198e-05	0.000171400692943101	0.000262552216064614	0.000218835806445221	0.000309987329566734	9.11515231215129e-05
0.000323333427406926	0.000155236407193822	4.83097803875747e-05	0.000168097020213104	0.000371643207794501	0.000203546187581396
0.00052107787477411	0.000182618457042664	0.000144964520591594	0.000338459417731446	0.000666042395365704	0.000327582977634258
4.70838301928119e-05	0.000227290399618822	0.000431688825214324	0.000274374229811634	0.000478772655407136	0.000204398425595502
0.000296023766623108	0.000242693300409352	0.000228343621604437	5.33304662137563e-05	0.000524367388227546	0.000471036922013789
0.00016184261385358	0.000220843363758332	0.000144399739267849	0.000382685977611912	1.74428745857314e-05	0.00036524310302618
0.000618349686928	6.4622312631846e-05	0.000100343379066344	0.000682971999559846	0.000518006307861656	0.00016496569169819
9.8653722880245e-05	7.021518243501e-05	0.000248351366310255	2.8438540445235e-05	0.0003470050891905	0.000318566548745265
0.000209179499080283	0.000195267445755631	0.000684168127192837	0.000404446944835914	0.000474988628112554	0.000879435572948468
0.00077270867081019	0.000638940456053618	0.000154773984519334	0.000133768214756571	0.000617934686290855	0.000484166471534284
